gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
swipe_down,1,3719,0.068,0.011,0.905,18.832,2.702,0.718,24.44
swipe_down,1,3730,0.072,0.015,0.905,18.809,2.969,0.557,24.44
swipe_down,1,3740,0.074,0.013,0.917,18.756,2.985,0.664,24.53
swipe_down,1,3750,0.070,0.005,0.905,18.748,2.840,0.580,24.34
swipe_down,1,3761,0.071,0.008,0.912,18.878,3.000,0.573,24.48
swipe_down,1,3772,0.070,0.011,0.906,18.779,2.931,0.557,24.39
swipe_down,1,3782,0.071,0.010,0.908,18.687,2.748,0.710,24.48
swipe_down,1,3792,0.070,0.013,0.908,18.824,2.901,0.649,24.44
swipe_down,1,3804,0.071,0.016,0.910,18.832,2.817,0.603,24.44
swipe_down,1,3814,0.071,0.014,0.909,18.885,2.802,0.748,24.34
swipe_down,1,3824,0.072,0.014,0.896,18.740,2.618,0.603,24.44
swipe_down,1,3834,0.077,0.010,0.913,18.847,2.710,0.557,24.39
swipe_down,1,3846,0.073,0.007,0.921,18.809,2.809,0.687,24.39
swipe_down,1,3856,0.079,0.012,0.907,18.908,2.977,0.634,24.48
swipe_down,1,3866,0.072,0.015,0.907,18.840,2.992,0.718,24.48
swipe_down,1,3876,0.064,0.011,0.908,18.779,2.824,0.656,24.39
swipe_down,1,3888,0.067,0.014,0.915,18.931,2.962,0.679,24.34
swipe_down,1,3898,0.070,0.010,0.910,18.893,2.885,0.718,24.53
swipe_down,1,3908,0.069,0.006,0.913,18.885,3.000,0.481,24.44
swipe_down,1,3919,0.080,0.007,0.908,18.977,2.809,0.573,24.44
swipe_down,1,3930,0.073,0.006,0.904,18.931,2.901,0.595,24.39
swipe_down,1,3940,0.074,0.009,0.904,18.687,2.824,0.634,24.39
swipe_down,1,3950,0.076,0.011,0.913,18.687,2.992,0.679,24.48
swipe_down,1,3961,0.067,0.013,0.918,18.855,2.908,0.710,24.39
swipe_down,1,3972,0.069,0.015,0.905,18.695,2.870,0.504,24.44
swipe_down,1,3982,0.071,0.009,0.911,18.931,2.962,0.649,24.44
swipe_down,1,3993,0.071,0.013,0.906,18.870,2.695,0.534,24.48
swipe_down,1,4003,0.075,0.016,0.909,18.763,2.802,0.603,24.34
swipe_down,1,4014,0.070,0.009,0.914,18.893,2.847,0.641,24.39
swipe_down,1,4024,0.071,0.013,0.915,18.885,2.939,0.710,24.29
swipe_down,1,4035,0.068,0.013,0.912,18.710,2.756,0.687,24.29
